framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,float16,1,128,0.005776000022888183
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,128,0.008921600133180618
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,64,0.008195199817419053
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,float16,1,32,0.004800000041723251
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,32,0.008483199775218964
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,float16,1,16,0.005020799860358238
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,float16,1,64,0.005110400170087815
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,float16,1,8,0.004185599833726883
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,16,0.008403199911117553
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,float16,1,4,0.004540799930691719
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,4,0.00856959968805313
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,float16,1,2,0.004454400017857551
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,2,0.008323200047016144
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,float16,1,1,0.004470400139689445
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,float16,2,128,0.0060095999389886854
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,8,0.007823999971151352
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,float16,2,64,0.0050687998533248905
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,float16,2,8,0.004915200173854828
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2,128,0.009414400160312652
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_gen_post,default,float16,2,4,0.0051968000829219815
